Router Name,ACL ID,Action,Protocol,Source,Destination,Extra,Interface (In/Out)
yozb,168,permit,tcp,any,any,range ftp-data ftp,Vlan68 (out)
yozb,168,permit,tcp,any,any,eq ident,Vlan68 (out)
yozb,168,permit,tcp,any,any,eq 443,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.25,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.25,range 8070 8080,Vlan68 (out)
yozb,168,permit,tcp,any,any,gt 27000,Vlan68 (out)
yozb,168,permit,ip,any,171.64.68.8 0.0.0.3,,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.32,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.32,eq 222,Vlan68 (out)
yozb,168,permit,tcp,any,172.24.68.96,eq 3389,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.21,eq 3389,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.33,eq 3389,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.207,eq 443,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.14,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,172.24.69.103,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.174,eq 22,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.174,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.69.102,eq 22,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.69.102,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.69.29,eq 22,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.69.29,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.174,range 7226 7246,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.226,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.226,eq 443,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.69.28,eq ftp,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.69.28,eq ftp-data,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.69.28,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.69.28,eq 3389,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.69.28,eq 5900,Vlan68 (out)
yozb,168,permit,tcp,any,172.24.68.169,eq 9000,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.121,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.157,,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.189,,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.215,,Vlan68 (out)
yozb,168,permit,tcp,any,172.24.68.32,,Vlan68 (out)
yozb,168,permit,tcp,any,172.24.69.237,,Vlan68 (out)
yozb,168,permit,tcp,any,172.24.68.46,eq 22,Vlan68 (out)
yozb,168,permit,tcp,any,172.24.68.46,eq 115,Vlan68 (out)
yozb,168,permit,tcp,171.65.102.109,171.64.68.72,eq 22,Vlan68 (out)
yozb,168,permit,tcp,171.65.103.17,171.64.68.72,eq 22,Vlan68 (out)
yozb,168,permit,tcp,171.66.67.201,171.64.68.164,eq 22,Vlan68 (out)
yozb,168,permit,tcp,171.66.67.201,171.64.68.164,eq www,Vlan68 (out)
yozb,168,permit,tcp,171.66.67.201,171.64.68.164,eq 443,Vlan68 (out)
yozb,168,permit,tcp,171.66.67.201,172.24.69.172,eq 22,Vlan68 (out)
yozb,168,permit,tcp,171.66.67.201,172.24.69.172,eq www,Vlan68 (out)
yozb,168,permit,tcp,171.66.67.201,172.24.69.172,eq 443,Vlan68 (out)
yozb,168,deny,tcp,any,any,,Vlan68 (out)
yozb,168,permit,ip,any,any,,Vlan68 (out)
yozb,174,deny,ip,171.64.74.80,any,,Vlan74 (out)
yozb,174,permit,ip,any,any,,Vlan74 (out)
yozb,175,deny,ip,171.64.75.149,129.198.0.0 0.0.255.255,,Vlan75 (out)
yozb,175,permit,ip,any,any,,Vlan75 (out)
yozb,176,permit,ip,any,any,,
yozb,178,permit,tcp,any,any,established,Vlan78 (out)
yozb,178,permit,ip,171.64.78.0 0.0.0.255,172.24.78.0 0.0.0.255,,Vlan78 (out)
yozb,178,permit,ip,172.24.78.0 0.0.0.255,171.64.78.0 0.0.0.255,,Vlan78 (out)
yozb,178,permit,ip,171.64.64.0 0.0.0.255,any,,Vlan78 (out)
yozb,178,permit,ip,172.24.64.0 0.0.0.255,any,,Vlan78 (out)
yozb,178,permit,tcp,any,any,eq www,Vlan78 (out)
yozb,178,permit,tcp,any,any,eq 443,Vlan78 (out)
yozb,178,permit,tcp,any,any,eq 3389,Vlan78 (out)
yozb,178,permit,udp,any,any,range 7000 7010,Vlan78 (out)
yozb,178,permit,ip,any,171.64.78.10,,Vlan78 (out)
yozb,178,permit,ip,any,171.64.78.25,,Vlan78 (out)
yozb,178,permit,ip,any,171.64.78.177,,Vlan78 (out)
yozb,178,permit,tcp,172.27.64.0 0.0.0.255,any,eq lpd,Vlan78 (out)
yozb,178,permit,tcp,172.27.64.0 0.0.0.255,any,eq 631,Vlan78 (out)
yozb,178,permit,tcp,172.27.64.0 0.0.0.255,any,eq 9100,Vlan78 (out)
yozb,178,permit,tcp,171.64.70.0 0.0.0.255,171.64.78.52,gt 500,Vlan78 (out)
yozb,178,permit,tcp,any,172.24.78.10,eq 22,Vlan78 (out)
yozb,178,permit,ip,any,171.64.78.44,,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.146,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.25,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.14,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.48,,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.54,,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.62,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.81,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.81,eq 5467,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.221,,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.149,range ftp-data ftp,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.164,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.120,eq smtp,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.120,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.65,eq smtp,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.65,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.29,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.237,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.237,eq smtp,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.222,,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.223,,Vlan78 (out)
yozb,178,permit,ip,171.66.180.176 0.0.0.3,any,,Vlan78 (out)
yozb,178,permit,ip,171.66.183.112 0.0.0.7,any,,Vlan78 (out)
yozb,178,permit,ip,any,171.64.78.77,,Vlan78 (out)
yozb,178,permit,ip,any,171.64.78.20,,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.21,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.49,eq 7690,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.49,eq www,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.49,eq 5319,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.39,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.63,eq www,Vlan78 (out)
yozb,178,permit,tcp,any,171.24.78.109,eq 8765,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.42,,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.191,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.216,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.245,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.246,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.247,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.247,eq 902,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.247,eq 8333,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.248,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.248,eq 902,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.248,eq 8333,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.21,eq 9999,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.26,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.18,eq 22,Vlan78 (out)
yozb,178,permit,tcp,171.64.65.21,172.24.78.203,eq 22,Vlan78 (out)
yozb,178,permit,tcp,172.27.76.233,172.24.78.203,eq 22,Vlan78 (out)
yozb,178,permit,tcp,171.64.65.21,172.24.78.204,eq 22,Vlan78 (out)
yozb,178,permit,tcp,172.27.76.233,172.24.78.204,eq 22,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.18,eq 2401,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.167,eq www,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.167,eq 8080,Vlan78 (out)
yozb,178,permit,tcp,any,171.64.78.167,eq smtp,Vlan78 (out)
yozb,178,permit,ip,171.64.70.12,any,,Vlan78 (out)
yozb,178,deny,tcp,any,any,,Vlan78 (out)
yozb,178,permit,ip,any,any,,Vlan78 (out)
yozb,2001,deny,ip,171.64.0.0 0.3.255.255,any,,
yozb,2001,deny,ip,192.168.128.0 0.0.7.255,any,,
yozb,2001,deny,ip,172.17.0.0 0.0.255.255,any,,
yozb,2001,permit,ip,any,171.66.120.0 0.0.7.255,,
yozb,2001,permit,ip,any,171.67.112.0 0.0.15.255,,
yozb,2001,permit,ip,any,171.66.3.0 0.0.0.255,,
yozb,2001,deny,ip,any,171.64.0.0 0.3.255.255,,
yozb,2001,deny,ip,any,128.12.0.0 0.0.255.255,,
yozb,2001,deny,ip,any,10.0.0.0 0.255.255.255,,
yozb,2001,deny,ip,any,172.16.0.0 0.15.255.255,,
yozb,2001,deny,ip,any,192.168.0.0 0.0.255.255,,
yozb,2001,permit,ip,10.0.0.0 0.255.255.255,any,,
yozb,2001,permit,ip,172.16.0.0 0.15.255.255,any,,
yozb,2001,permit,ip,192.168.0.0 0.0.255.255,any,,
yozb,2001,deny,ip,any,any,,
yozb,2301,deny,ip,172.16.0.0 0.15.255.255,171.64.249.0 0.0.0.255,,
yozb,2301,deny,ip,172.16.0.0 0.15.255.255,171.66.120.0 0.0.7.255,,
yozb,2301,permit,ip,172.16.0.0 0.15.255.255,171.64.0.0 0.3.255.255,,
yozb,2301,permit,ip,172.16.0.0 0.15.255.255,128.12.0.0 0.0.255.255,,
yozb,2301,permit,ip,172.16.0.0 0.15.255.255,172.16.0.0 0.15.255.255,,
yozb,2301,permit,ip,172.16.0.0 0.15.255.255,38.114.142.0 0.0.0.255,,
yozb,2301,permit,ip,172.16.0.0 0.15.255.255,38.114.143.0 0.0.0.127,,
yozb,2301,permit,ip,192.168.252.0 0.0.0.255,171.64.64.0 0.0.31.255,,
yozb,2301,permit,ip,192.168.252.0 0.0.0.255,172.24.64.0 0.0.31.255,,
yozb,2301,permit,ip,192.168.252.0 0.0.0.255,171.67.64.0 0.0.31.255,,
yozb,2301,permit,ip,192.168.252.0 0.0.0.255,172.27.64.0 0.0.31.255,,
yozb,2301,permit,ip,172.24.64.0 0.0.31.255,192.168.252.0 0.0.0.255,,
yozb,2301,permit,ip,172.27.64.0 0.0.31.255,192.168.252.0 0.0.0.255,,
poza,88,permit,,any,any,,
poza,100,permit,ip,172.17.0.0 0.0.255.255,172.27.16.32 0.0.0.31,,
poza,100,deny,ip,172.17.0.0 0.0.255.255,any,,
poza,100,permit,ip,any,any,,
poza,135,permit,ip,172.17.0.0 0.0.255.255,172.27.16.32 0.0.0.31,,
poza,135,deny,ip,172.17.0.0 0.0.255.255,any,,
poza,135,deny,tcp,172.24.0.0 0.3.255.255,any,eq 445,
poza,135,deny,tcp,172.24.0.0 0.3.255.255,any,range 135 139,
poza,135,deny,udp,172.24.0.0 0.3.255.255,any,range 135 netbios-ss,
poza,135,permit,ip,any,any,,
poza,138,permit,tcp,172.26.6.64 0.0.0.15,any,,
poza,138,deny,tcp,any,172.24.0.0 0.3.255.255,eq 445,
poza,138,permit,tcp,any,any,gt 139,
poza,138,deny,tcp,any,172.24.0.0 0.3.255.255,gt 134,
poza,138,permit,tcp,any,any,,
poza,138,permit,udp,any,any,gt netbios-ss,
poza,138,deny,udp,any,172.24.0.0 0.3.255.255,gt 134,
poza,138,permit,ip,any,any,,
poza,140,permit,ip,any,172.26.6.66,,
poza,140,permit,ip,any,171.64.7.128 0.0.0.63,,
poza,140,deny,tcp,any,any,eq 445,
poza,140,permit,tcp,any,any,gt 139,
poza,140,deny,tcp,any,any,gt 134,
poza,140,permit,tcp,any,any,,
poza,140,deny,udp,any,any,eq 445,
poza,140,permit,udp,any,any,gt netbios-ss,
poza,140,deny,udp,any,any,gt 134,
poza,140,permit,ip,any,any,,
poza,141,permit,ip,172.26.6.66,any,,
poza,141,permit,ip,171.64.7.128 0.0.0.63,any,,
poza,141,deny,tcp,any,any,eq 445,
poza,141,permit,tcp,any,any,gt 139,
poza,141,deny,tcp,any,any,gt 134,
poza,141,permit,tcp,any,any,,
poza,141,deny,udp,any,any,eq 445,
poza,141,permit,udp,any,any,gt netbios-ss,
poza,141,deny,udp,any,any,gt 134,
poza,141,permit,ip,any,any,,
poza,190,deny,tcp,any,any,eq 450,
poza,190,deny,udp,any,any,eq 450,
poza,190,permit,ip,any,any,,
poza,199,deny,ip,171.64.201.44,any,,Vlan710 (in)
poza,199,permit,ip,any,any,,Vlan710 (in)
pozb,88,permit,,any,any,,
pozb,100,permit,ip,172.17.0.0 0.0.255.255,172.27.16.32 0.0.0.31,,
pozb,100,deny,ip,172.17.0.0 0.0.255.255,any,,
pozb,100,permit,ip,any,any,,
pozb,135,permit,ip,172.17.0.0 0.0.255.255,172.27.16.32 0.0.0.31,,
pozb,135,deny,ip,172.17.0.0 0.0.255.255,any,,
pozb,135,deny,tcp,172.24.0.0 0.3.255.255,any,eq 445,
pozb,135,deny,tcp,172.24.0.0 0.3.255.255,any,range 135 139,
pozb,135,deny,udp,172.24.0.0 0.3.255.255,any,range 135 netbios-ss,
pozb,135,permit,ip,any,any,,
pozb,138,permit,tcp,172.26.6.64 0.0.0.15,any,,
pozb,138,deny,tcp,any,172.24.0.0 0.3.255.255,eq 445,
pozb,138,permit,tcp,any,any,gt 139,
pozb,138,deny,tcp,any,172.24.0.0 0.3.255.255,gt 134,
pozb,138,permit,tcp,any,any,,
pozb,138,permit,udp,any,any,gt netbios-ss,
pozb,138,deny,udp,any,172.24.0.0 0.3.255.255,gt 134,
pozb,138,permit,ip,any,any,,
pozb,140,permit,ip,any,172.26.6.66,,
pozb,140,permit,ip,any,171.64.7.128 0.0.0.63,,
pozb,140,deny,tcp,any,any,eq 445,
pozb,140,permit,tcp,any,any,gt 139,
pozb,140,deny,tcp,any,any,gt 134,
pozb,140,permit,tcp,any,any,,
pozb,140,deny,udp,any,any,eq 445,
pozb,140,permit,udp,any,any,gt netbios-ss,
pozb,140,deny,udp,any,any,gt 134,
pozb,140,permit,ip,any,any,,
pozb,141,permit,ip,172.26.6.66,any,,
pozb,141,permit,ip,171.64.7.128 0.0.0.63,any,,
pozb,141,deny,tcp,any,any,eq 445,
pozb,141,permit,tcp,any,any,gt 139,
pozb,141,deny,tcp,any,any,gt 134,
pozb,141,permit,tcp,any,any,,
pozb,141,deny,udp,any,any,eq 445,
pozb,141,permit,udp,any,any,gt netbios-ss,
pozb,141,deny,udp,any,any,gt 134,
pozb,141,permit,ip,any,any,,
pozb,190,deny,tcp,any,any,eq 450,
pozb,190,deny,udp,any,any,eq 450,
pozb,190,permit,ip,any,any,,Vlan710 (in)
pozb,199,deny,ip,171.64.201.44,any,,Vlan710 (in)
pozb,199,permit,ip,any,any,,
roza,88,permit,,any,any,,
roza,101,deny,ip,171.64.113.171,any,,
roza,101,permit,ip,any,any,,
roza,102,permit,tcp,172.28.148.27,171.64.2.24,eq cmd log-input,Vlan206 (out)
roza,102,permit,udp,172.28.148.27,171.64.2.24,eq syslog log-input,Vlan206 (out)
roza,102,permit,ip,any,any,,Vlan206 (out)
roza,120,deny,tcp,any,any,eq 445,
roza,120,permit,ip,any,any,,
roza,135,deny,tcp,any,any,eq 445,
roza,135,permit,tcp,any,any,gt 139,
roza,135,deny,tcp,any,any,gt 134,
roza,135,permit,tcp,any,any,,
roza,135,permit,udp,any,any,gt netbios-ss,
roza,135,deny,udp,any,any,gt 134,
roza,135,permit,ip,any,any,,
roza,139,permit,tcp,172.26.6.64 0.0.0.15,any,,
roza,139,deny,tcp,any,any,eq 445,
roza,139,permit,tcp,any,any,gt 139,
roza,139,deny,tcp,any,any,gt 134,
roza,139,permit,tcp,any,any,,
roza,139,permit,udp,any,any,gt netbios-ss,
roza,139,deny,udp,any,any,gt 134,
roza,139,permit,ip,any,any,,
roza,140,permit,ip,any,172.26.6.66,,
roza,140,permit,ip,any,171.64.7.128 0.0.0.63,,
roza,140,deny,tcp,any,any,eq 445,
roza,140,permit,tcp,any,any,gt 139,
roza,140,deny,tcp,any,any,gt 134,
roza,140,permit,tcp,any,any,,
roza,140,deny,udp,any,any,eq 445,
roza,140,permit,udp,any,any,gt netbios-ss,
roza,140,deny,udp,any,any,gt 134,
roza,140,permit,ip,any,any,,
roza,141,permit,ip,172.26.6.66,any,,
roza,141,permit,ip,171.64.7.128 0.0.0.63,any,,
roza,141,deny,tcp,any,any,eq 445,
roza,141,permit,tcp,any,any,gt 139,
roza,141,deny,tcp,any,any,gt 134,
roza,141,permit,tcp,any,any,,
roza,141,deny,udp,any,any,eq 445,
roza,141,permit,udp,any,any,gt netbios-ss,
roza,141,deny,udp,any,any,gt 134,
roza,141,permit,ip,any,any,,
rozb,88,permit,,any,any,,
rozb,101,deny,ip,171.64.113.171,any,,
rozb,101,permit,ip,any,any,,
rozb,120,deny,tcp,any,any,eq 445,
rozb,120,permit,ip,any,any,,
rozb,135,deny,tcp,any,any,eq 445,
rozb,135,permit,tcp,any,any,gt 139,
rozb,135,deny,tcp,any,any,gt 134,
rozb,135,permit,tcp,any,any,,
rozb,135,permit,udp,any,any,gt netbios-ss,
rozb,135,deny,udp,any,any,gt 134,
rozb,135,permit,ip,any,any,,
rozb,139,permit,tcp,172.26.6.64 0.0.0.15,any,,
rozb,139,deny,tcp,any,any,eq 445,
rozb,139,permit,tcp,any,any,gt 139,
rozb,139,deny,tcp,any,any,gt 134,
rozb,139,permit,tcp,any,any,,
rozb,139,permit,udp,any,any,gt netbios-ss,
rozb,139,deny,udp,any,any,gt 134,
rozb,139,permit,ip,any,any,,
rozb,140,permit,ip,any,172.26.6.66,,
rozb,140,permit,ip,any,171.64.7.128 0.0.0.63,,
rozb,140,deny,tcp,any,any,eq 445,
rozb,140,permit,tcp,any,any,gt 139,
rozb,140,deny,tcp,any,any,gt 134,
rozb,140,permit,tcp,any,any,,
rozb,140,deny,udp,any,any,eq 445,
rozb,140,permit,udp,any,any,gt netbios-ss,
rozb,140,deny,udp,any,any,gt 134,
rozb,140,permit,ip,any,any,,
rozb,141,permit,ip,172.26.6.66,any,,
rozb,141,permit,ip,171.64.7.128 0.0.0.63,any,,
rozb,141,deny,tcp,any,any,eq 445,
rozb,141,permit,tcp,any,any,gt 139,
rozb,141,deny,tcp,any,any,gt 134,
rozb,141,permit,tcp,any,any,,
rozb,141,deny,udp,any,any,eq 445,
rozb,141,permit,udp,any,any,gt netbios-ss,
rozb,141,deny,udp,any,any,gt 134,
rozb,141,permit,ip,any,any,,
soza,3,permit,,172.16.1.75,any,,
soza,24,permit,,172.24.0.0,any,,
soza,27,permit,,172.24.0.0/0.3.255.255,any,,
soza,29,permit,,128.12.0.0/0.0.255.255,any,,
soza,29,permit,,172.19.0.0/0.0.255.255,any,,
soza,64,permit,,171.64.0.0,any,,
soza,67,permit,,171.64.0.0/0.3.255.255,any,,
soza,88,permit,,any,any,,
soza,89,permit,,0.0.0.0,any,,
soza,90,permit,,0.0.0.0,any,,
soza,98,deny,,any,any,,
soza,99,deny,,172.16.0.0/0.0.255.255,any,,
soza,99,permit,,any,any,,
soza,101,deny,tcp,any,any,eq 445,
soza,101,permit,ip,any,any,,
soza,118,permit,ip,172.19.60.0 0.0.3.255,172.24.136.192 0.0.0.31,,
soza,118,permit,ip,172.19.60.0 0.0.3.255,171.64.10.0 0.0.1.255,,
soza,118,deny,ip,172.19.60.0 0.0.3.255,any,,
soza,118,permit,ip,any,any,,
soza,119,permit,ip,172.19.60.0 0.0.3.255,172.24.136.192 0.0.0.31,,
soza,119,permit,ip,172.19.60.0 0.0.3.255,171.64.10.0 0.0.1.255,,
soza,119,deny,ip,172.19.60.0 0.0.3.255,any,,
soza,119,permit,ip,any,any,,
soza,120,permit,ip,172.19.60.0 0.0.3.255,172.24.136.192 0.0.0.31,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,172.19.60.0 0.0.3.255,172.27.143.160 0.0.0.31,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,172.19.60.0 0.0.3.255,171.64.10.190,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,172.19.60.0 0.0.3.255,171.64.11.94,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,172.19.60.0 0.0.3.255,171.64.11.97,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,172.19.60.0 0.0.3.255,171.64.11.106,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,172.19.60.0 0.0.3.255,171.64.11.133,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,172.19.60.0 0.0.3.255,171.64.11.202,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,172.19.60.0 0.0.3.255,10.64.10.100,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,172.19.60.0 0.0.3.255,171.67.43.194,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,deny,ip,172.19.60.0 0.0.3.255,any,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,120,permit,ip,any,any,,"Vlan332 (in), Vlan334 (in), Vlan336 (in), Vlan340 (in), Vlan344 (in), Vlan348 (in), Vlan352 (in), Vlan354 (in), Vlan356 (in), Vlan364 (in), Vlan368 (in), Vlan376 (in), Vlan380 (in), Vlan388 (in), Vlan392 (in), Vlan400 (in), Vlan401 (in), Vlan418 (in), Vlan424 (in), Vlan492 (in), Vlan493 (in), Vlan496 (in), Vlan911 (in)"
soza,121,permit,ip,172.19.60.0 0.0.3.255,172.24.136.192 0.0.0.31,,
soza,121,permit,ip,172.19.60.0 0.0.3.255,172.27.143.160 0.0.0.31,,
soza,121,permit,ip,172.19.60.0 0.0.3.255,171.64.10.190,,
soza,121,permit,ip,172.19.60.0 0.0.3.255,171.64.11.94,,
soza,121,permit,ip,172.19.60.0 0.0.3.255,171.64.11.97,,
soza,121,permit,ip,172.19.60.0 0.0.3.255,171.64.11.106,,
soza,121,permit,ip,172.19.60.0 0.0.3.255,171.64.11.133,,
soza,121,permit,ip,172.19.60.0 0.0.3.255,171.64.11.202,,
soza,121,permit,ip,172.19.60.0 0.0.3.255,10.64.10.100,,
soza,121,permit,ip,172.19.60.0 0.0.3.255,171.67.43.194,,
